user,channel,message,timestamp,time,donation
user_369,channel_2,KEKW,2022-12-10 05:07:38,05:07:38,0
user_252,channel_2,nice story dude,2022-12-10 05:22:10,05:22:10,0
user_338,channel_1,Just 4Head,2022-12-10 05:26:33,05:26:33,0
user_443,channel_1,LULW,2022-12-10 06:42:04,06:42:04,0
user_403,channel_5,CORRECT,2022-12-10 06:48:31,06:48:31,0
user_428,channel_1,"dang, Dom is SO much more wise than me",2022-12-10 07:21:08,07:21:08,0
user_535,channel_4,EZ Clap,2022-12-10 07:42:27,07:42:27,0
user_1127,channel_2,You're the best!,2022-12-10 08:09:26,08:09:26,1000
user_24,channel_1,COGGERS,2022-12-10 08:19:51,08:19:51,0
user_1228,channel_3,LETSGO,2022-12-10 08:55:27,08:55:27,0
user_506,channel_3,BASED,2022-12-10 09:15:08,09:15:08,0
user_14,channel_1,5Head,2022-12-10 10:27:00,10:27:00,0
user_484,channel_2,atpRtsd3 atpRtsd4,2022-12-10 10:41:40,10:41:40,0
user_1223,channel_2,KomodoHype,2022-12-10 10:42:11,10:42:11,0
user_127,channel_4,Sadge same,2022-12-10 11:07:51,11:07:51,0
user_711,channel_4,@Domwindu you did great man,2022-12-10 11:42:27,11:42:27,0
user_1206,channel_3,AAHAHAHA,2022-12-10 11:46:53,11:46:53,0
user_368,channel_1,Sadge,2022-12-10 12:07:06,12:07:06,0
user_402,channel_4,haha,2022-12-10 12:10:43,12:10:43,0
user_851,channel_5,Sadge,2022-12-10 13:21:26,13:21:26,0
user_404,channel_5,Pog,2022-12-10 14:53:32,14:53:32,0
user_773,channel_2,beat up friends monkaW,2022-12-10 15:02:23,15:02:23,0
user_889,channel_2,JUST 4Head 4Head,2022-12-10 15:45:14,15:45:14,0
user_130,channel_4,SuperVinlin SuperVinlin,2022-12-10 17:29:57,17:29:57,0
user_3,channel_2,@Makloe 4 LIARS,2022-12-10 17:55:39,17:55:39,0
user_1046,channel_4, *doing push ups* cuz k said we can do it anytime lmaoooo,2022-12-10 18:01:42,18:01:42,0
user_154,channel_4, damn this is so much baggage man,2022-12-10 18:27:07,18:27:07,0
user_146,channel_2,@wheelzonfiree Every once in a while there's a post on the sub,2022-12-10 18:52:02,18:52:02,0
user_872,channel_5,that subtle racism hits different,2022-12-10 19:01:03,19:01:03,0
user_862,channel_3,im gonna take out the trash!,2022-12-10 19:11:11,19:11:11,0
user_1052,channel_2,4Head,2022-12-10 20:15:36,20:15:36,0
user_823,channel_1,oooff,2022-12-10 20:27:03,20:27:03,0
user_1248,channel_1,LUL,2022-12-10 20:34:27,20:34:27,0
user_1325,channel_1,Do a push up on a Wall!,2022-12-10 20:48:55,20:48:55,0
user_905,channel_1,me,2022-12-10 20:49:13,20:49:13,0
user_31,channel_1,melina,2022-12-10 23:01:21,23:01:21,0
user_223,channel_3,Sadge Sadge,2022-12-10 23:53:54,23:53:54,0
user_225,channel_1,I wanna smash mikasa tho,2022-12-11 00:55:42,00:55:42,0
user_228,channel_4,🎵,2022-12-11 01:12:29,01:12:29,0
user_529,channel_4,losing the race PepeHands,2022-12-11 02:36:16,02:36:16,0
user_649,channel_1,Sadge,2022-12-11 03:00:50,03:00:50,0
user_60,channel_2,im screwed monkaW,2022-12-11 03:45:10,03:45:10,0
user_287,channel_4,hes gonna seem like a jock to people who arent in that world and never have been,2022-12-11 04:10:00,04:10:00,0
user_578,channel_3,just,2022-12-11 04:13:39,04:13:39,0
user_845,channel_3,BibleThump,2022-12-11 04:21:18,04:21:18,0
user_1334,channel_3,ZFG1,2022-12-11 05:30:39,05:30:39,0
user_297,channel_3,BibleThumb <3,2022-12-11 06:02:42,06:02:42,0
user_423,channel_3,PepoG boobs,2022-12-11 07:35:36,07:35:36,0
user_452,channel_1,own passives,2022-12-11 08:25:32,08:25:32,0
user_501,channel_1,@Domwindu love the name btw pugSalute,2022-12-11 08:46:51,08:46:51,0
user_368,channel_2,Gigachad,2022-12-11 10:07:39,10:07:39,0
user_425,channel_4,Sadge,2022-12-11 10:58:43,10:58:43,0
user_822,channel_4,dreads Pog,2022-12-11 11:23:50,11:23:50,0
user_344,channel_3,BURGER Pog,2022-12-11 11:52:05,11:52:05,0
user_684,channel_1,Sadge ignored just like in real life Sadge,2022-12-11 12:28:00,12:28:00,0
user_297,channel_4,BibleThump <3,2022-12-11 12:44:59,12:44:59,0
user_825,channel_2,monkaW sir,2022-12-11 13:14:30,13:14:30,0
user_1253,channel_3,"i cant even do one push up, im weak",2022-12-11 13:23:54,13:23:54,0
user_489,channel_5,stonks,2022-12-11 13:27:51,13:27:51,0
user_368,channel_3,Sugar Rush AlienPls,2022-12-11 13:27:58,13:27:58,0
user_1119,channel_2,LESGOOOOOO,2022-12-11 13:52:54,13:52:54,0
user_464,channel_4,"I love the viewer interviews, they're always the best ones",2022-12-11 14:01:32,14:01:32,0
user_171,channel_4,good dad FeelsStrongMan,2022-12-11 14:01:33,14:01:33,0
user_1241,channel_1,"non chads, knees on the floor, it's okay",2022-12-11 14:27:53,14:27:53,0
user_75,channel_1,Love your content!,2022-12-11 15:23:32,15:23:32,500
user_908,channel_2,electricity pog,2022-12-11 17:20:01,17:20:01,0
user_951,channel_3,joe,2022-12-11 17:37:10,17:37:10,0
user_927,channel_2,TwitchUnity TwitchUnity TwitchUnity,2022-12-11 17:57:48,17:57:48,0
user_382,channel_1,not just divorce but also unhealthy relations. Sometimes divorce is probably better..,2022-12-11 18:09:48,18:09:48,0
user_198,channel_1,WOAH POGGERS,2022-12-11 18:32:10,18:32:10,0
user_45,channel_3,D,2022-12-11 18:47:08,18:47:08,0
user_255,channel_4,<3,2022-12-11 18:58:36,18:58:36,0
user_415,channel_4,5Head,2022-12-11 19:04:55,19:04:55,0
user_267,channel_1,CYR,2022-12-11 19:37:37,19:37:37,0
user_1212,channel_4,POG,2022-12-11 19:38:10,19:38:10,0
user_51,channel_3,LOL,2022-12-11 20:55:24,20:55:24,0
user_3,channel_3,EZ,2022-12-11 20:58:12,20:58:12,0
user_39,channel_2,we'll get there PepeLaugh,2022-12-11 21:44:47,21:44:47,0
user_59,channel_5,That’s so sad,2022-12-11 22:28:43,22:28:43,0
user_725,channel_3,@domwindu  YOU GOT THIS <3 <3,2022-12-11 22:36:29,22:36:29,0
user_168,channel_5,AYAYA we got u,2022-12-11 23:26:29,23:26:29,0
user_518,channel_4,,2022-12-11 23:31:33,23:31:33,25
user_39,channel_1,,2022-12-11 23:37:53,23:37:53,0
user_45,channel_3,D,2022-12-12 00:23:00,00:23:00,0
user_234,channel_2,The Chosen Chad,2022-12-12 00:45:06,00:45:06,0
user_501,channel_5,pugScare,2022-12-12 01:00:05,01:00:05,0
user_158,channel_5,@HealthyGamer_GG how do I find therapy sessions like this one? The psychiatrists I've worked with and I haven't gotten very far together,2022-12-12 02:31:12,02:31:12,0
user_422,channel_4,Sadge,2022-12-12 03:07:02,03:07:02,0
user_725,channel_4,LUL,2022-12-12 03:58:34,03:58:34,0
user_429,channel_4,KEKW,2022-12-12 04:17:38,04:17:38,0
user_1351,channel_1,You're the best!,2022-12-12 04:22:40,04:22:40,1000
user_1116,channel_1,You're the best!,2022-12-12 06:09:24,06:09:24,1000
user_835,channel_2,LETSSSGOOOOOOOO,2022-12-12 06:14:06,06:14:06,0
user_237,channel_2,that's really beautiful,2022-12-12 06:19:25,06:19:25,0
user_413,channel_4,Dr. Chad,2022-12-12 06:25:57,06:25:57,0
user_520,channel_5,ooouu,2022-12-12 06:36:13,06:36:13,0
user_957,channel_4,BOOMER,2022-12-12 07:28:49,07:28:49,0
user_3,channel_4,KEKW KRKE,2022-12-12 07:34:05,07:34:05,0
user_1012,channel_5,daily mantra; do something today that will make tomorrow better than yesterday <3,2022-12-12 08:19:47,08:19:47,0
user_127,channel_1,popCat KIBBLES,2022-12-12 08:40:36,08:40:36,0
user_866,channel_1,sorry for asking. Is this guy from the community?,2022-12-12 09:11:15,09:11:15,0
user_1367,channel_4,PLs no,2022-12-12 09:14:41,09:14:41,0
user_113,channel_5,LULW,2022-12-12 10:26:07,10:26:07,0
user_1015,channel_4,Love your content!,2022-12-12 10:38:07,10:38:07,5
user_1064,channel_2,oh nononon,2022-12-12 10:53:42,10:53:42,0
user_116,channel_3,bahahaha,2022-12-12 11:21:09,11:21:09,0
user_111,channel_4,Pog,2022-12-12 12:11:13,12:11:13,0
user_616,channel_5,Yaaad,2022-12-12 13:40:51,13:40:51,0
user_40,channel_5,LULW,2022-12-12 14:31:35,14:31:35,0
user_1384,channel_1,What in the world is this,2022-12-12 14:54:45,14:54:45,0
user_357,channel_2,(,2022-12-12 14:58:52,14:58:52,0
user_301,channel_5,he looks mixed tho ?,2022-12-12 15:03:01,15:03:01,0
user_3,channel_2,5Head,2022-12-12 16:20:12,16:20:12,0
user_495,channel_2,LMAOOO CHAD,2022-12-12 16:41:43,16:41:43,0
user_1366,channel_1,PepeLaugh nobody said amouranth,2022-12-12 17:34:49,17:34:49,0
user_725,channel_5,I like the guy <3,2022-12-12 18:13:41,18:13:41,0
user_8,channel_5,Sadge,2022-12-12 19:11:02,19:11:02,0
user_950,channel_2,EZ,2022-12-12 20:41:49,20:41:49,0
user_416,channel_1,What is Uchiha?,2022-12-12 21:24:11,21:24:11,0
user_653,channel_5,PROTEIN???,2022-12-12 22:36:56,22:36:56,0
user_382,channel_3,@GeorgiKaradzhov thats way too based,2022-12-12 22:57:42,22:57:42,0
user_1188,channel_2,LULW,2022-12-12 23:01:16,23:01:16,0
user_418,channel_5,<3,2022-12-12 23:46:00,23:46:00,0
user_39,channel_3,5Head,2022-12-12 23:47:30,23:47:30,0
user_750,channel_1,KEKW,2022-12-13 00:11:57,00:11:57,0
user_50,channel_5,<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3,2022-12-13 01:00:39,01:00:39,0
user_344,channel_2,I'd love to see tyler1 on this show,2022-12-13 01:13:03,01:13:03,0
user_121,channel_3,god I love this stream,2022-12-13 01:30:56,01:30:56,0
user_286,channel_1,adidas sponsor,2022-12-13 01:41:08,01:41:08,0
user_592,channel_3,He's a runner alright KEKW,2022-12-13 01:52:47,01:52:47,0
user_1336,channel_5,Yahiamice,2022-12-13 01:58:51,01:58:51,0
user_344,channel_5,SMOrc U WOT,2022-12-13 02:08:39,02:08:39,0
user_21,channel_3,wow,2022-12-13 02:14:36,02:14:36,0
user_620,channel_3,jebaited,2022-12-13 02:23:00,02:23:00,0
user_829,channel_1,hasMods,2022-12-13 03:02:13,03:02:13,0
user_19,channel_3,upset a lot of people for a lot of reasong LUL,2022-12-13 03:16:17,03:16:17,0
user_74,channel_3,Anyone know the brand of his cap btw?,2022-12-13 03:30:02,03:30:02,0
user_341,channel_1,I try to meditate every time i watch this stream then stop after the first day cause i just end up falling asleep LUL,2022-12-13 04:23:08,04:23:08,0
user_454,channel_4,PepeLaugh,2022-12-13 04:56:07,04:56:07,0
user_121,channel_4,"Dr K is us, we are Dr K",2022-12-13 04:59:55,04:59:55,0
user_1112,channel_3,Love your content!,2022-12-13 06:12:50,06:12:50,5
user_600,channel_5,hes gonna fall for it,2022-12-13 06:35:34,06:35:34,0
user_1023,channel_1,what's his name?,2022-12-13 06:58:50,06:58:50,0
user_438,channel_5,5Head,2022-12-13 07:01:27,07:01:27,0
user_12,channel_4,O,2022-12-13 07:04:02,07:04:02,0
user_736,channel_5,Still DOM LULW,2022-12-13 07:18:55,07:18:55,0
user_6,channel_1,me rn,2022-12-13 07:18:58,07:18:58,0
user_984,channel_4,You're the best!,2022-12-13 08:07:52,08:07:52,10
user_27,channel_4,KEKW,2022-12-13 08:12:12,08:12:12,0
user_1168,channel_4,EZ,2022-12-13 08:37:39,08:37:39,0
user_24,channel_4,FeelsStrongMan goddamn,2022-12-13 08:40:26,08:40:26,0
user_408,channel_5,SUSSY 😂,2022-12-13 10:11:18,10:11:18,0
user_383,channel_1,EZ Clap just chill,2022-12-13 10:43:57,10:43:57,0
user_37,channel_5,OMEGALUL  DOC DOESNT KNOW LUL OMEGALUL,2022-12-13 11:06:20,11:06:20,0
user_25,channel_3,chat please stop cutting onions in here,2022-12-13 11:11:26,11:11:26,0
user_373,channel_3,go with the rhythm breh,2022-12-13 11:53:48,11:53:48,0
user_596,channel_1,GG,2022-12-13 12:30:53,12:30:53,0
user_620,channel_2,GG,2022-12-13 12:35:10,12:35:10,0
user_594,channel_2,2 yil,2022-12-13 13:03:04,13:03:04,0
user_330,channel_2,yep,2022-12-13 14:09:11,14:09:11,0
user_103,channel_2,GTM__,2022-12-13 14:27:41,14:27:41,0
user_736,channel_4,Same,2022-12-13 14:30:16,14:30:16,0
user_480,channel_2,Sadge,2022-12-13 15:21:15,15:21:15,0
user_488,channel_4,AYOOO,2022-12-13 15:23:58,15:23:58,0
user_647,channel_1,xqcL,2022-12-13 16:18:50,16:18:50,0
user_31,channel_4,<3,2022-12-13 17:17:12,17:17:12,0
user_960,channel_2,Amazing website design man @Domwindu,2022-12-13 17:37:37,17:37:37,0
user_519,channel_1,Sadge I feel this,2022-12-13 19:58:02,19:58:02,0
user_408,channel_2,Sadge,2022-12-13 20:05:30,20:05:30,0
user_77,channel_3,You're the best!,2022-12-13 20:59:14,20:59:14,25
user_59,channel_4,Yah bc he could grow so much from therapy..,2022-12-13 21:02:17,21:02:17,0
user_387,channel_4,gg,2022-12-13 22:09:33,22:09:33,0
user_62,channel_2,TPFufun,2022-12-13 22:19:16,22:19:16,0
user_219,channel_3,Sadge,2022-12-13 22:24:12,22:24:12,0
user_1035,channel_5,Go brush your teeth super well before bed B),2022-12-13 22:24:52,22:24:52,0
user_312,channel_3,"""mom wtf"" WeirdChamp",2022-12-13 22:37:09,22:37:09,0
user_66,channel_2,NotLikeThis Brain,2022-12-14 01:13:48,01:13:48,0
user_916,channel_1,shrek gang,2022-12-14 01:16:52,01:16:52,0
user_999,channel_1,LULW,2022-12-14 01:41:02,01:41:02,0
user_715,channel_4,water >>>>>> all,2022-12-14 02:46:12,02:46:12,0
user_120,channel_4,no stop,2022-12-14 02:58:20,02:58:20,0
user_3,channel_5,I wish I had that Sadge,2022-12-14 03:13:36,03:13:36,0
user_426,channel_3,P OMEGALUL S T N OMEGALUL T,2022-12-14 05:39:33,05:39:33,0
user_380,channel_3,DR K OMEGALUL,2022-12-14 06:13:56,06:13:56,0
user_416,channel_1,EZ LUL,2022-12-14 06:41:10,06:41:10,0
user_151,channel_5,PogChamp,2022-12-14 07:26:34,07:26:34,0
user_17,channel_2,EZ,2022-12-14 07:34:28,07:34:28,0
user_1174,channel_2,I’m so invested. Dom’s got this!!!,2022-12-14 08:13:52,08:13:52,0
user_777,channel_3,OMEGALUL BatChest,2022-12-14 08:29:11,08:29:11,0
user_34,channel_1,FeelsStrongMan,2022-12-14 08:39:51,08:39:51,0
user_386,channel_5,LETS GOOOO AOOOOE,2022-12-14 09:25:25,09:25:25,0
user_43,channel_3,//bit.ly/3bqNMfr,2022-12-14 09:28:12,09:28:12,0
user_44,channel_1,FeelsStrongMan,2022-12-14 09:40:40,09:40:40,0
user_404,channel_2,FeelsStrongMan,2022-12-14 10:01:48,10:01:48,0
user_843,channel_4,monkaW,2022-12-14 10:02:55,10:02:55,0
user_408,channel_1,gg,2022-12-14 10:19:06,10:19:06,0
user_759,channel_5,monkaW can he do it,2022-12-14 10:31:08,10:31:08,0
user_480,channel_1,KEKW,2022-12-14 10:52:40,10:52:40,0
user_82,channel_1,"its him dr k ,  if its the mirror its him",2022-12-14 11:31:27,11:31:27,0
user_1046,channel_4,kekw,2022-12-14 11:51:55,11:51:55,0
user_1317,channel_3,,2022-12-14 12:11:20,12:11:20,5
user_1349,channel_1,You're the best!,2022-12-14 12:34:20,12:34:20,500
user_557,channel_4,SeemsGood,2022-12-14 12:37:48,12:37:48,0
user_1171,channel_1,<3<3<3,2022-12-14 12:56:40,12:56:40,0
user_408,channel_1,EZ,2022-12-14 13:01:25,13:01:25,0
user_109,channel_4,<3,2022-12-14 13:10:55,13:10:55,0
user_253,channel_5,xqcL,2022-12-14 13:41:52,13:41:52,0
user_1286,channel_2,what was the exact quote 'do something that makes you proud of who you are today'?,2022-12-14 14:28:27,14:28:27,0
user_368,channel_5,i agree,2022-12-14 14:34:20,14:34:20,0
user_825,channel_5,Sadge bro,2022-12-14 15:38:23,15:38:23,0
user_785,channel_1,haliceStare,2022-12-14 16:16:14,16:16:14,0
user_611,channel_5,SMOrc SMOrc SMOrc,2022-12-14 16:39:52,16:39:52,0
user_1269,channel_1,can someone send me the link,2022-12-14 17:38:18,17:38:18,0
user_908,channel_4,shrek,2022-12-14 18:26:30,18:26:30,0
user_725,channel_5,LUL,2022-12-14 19:32:16,19:32:16,0
user_736,channel_4,<3 FeelsOkayMan,2022-12-14 19:57:43,19:57:43,0
user_552,channel_5,religious mission? mormon?,2022-12-14 20:00:26,20:00:26,0
user_39,channel_4,EZ Clap,2022-12-14 20:24:46,20:24:46,0
user_567,channel_3,@xicyAF whats so good about,2022-12-14 20:33:00,20:33:00,0
user_11,channel_5,4 LMFAO,2022-12-14 22:32:59,22:32:59,0
user_64,channel_3,Holy,2022-12-14 22:38:02,22:38:02,0
user_24,channel_2,Future juicer Pog,2022-12-14 22:45:22,22:45:22,0
user_1145,channel_1,<3 <3,2022-12-14 23:04:42,23:04:42,0
user_1000,channel_3,chads are protector,2022-12-14 23:40:48,23:40:48,0
user_321,channel_5,EZ,2022-12-15 00:05:11,00:05:11,0
user_506,channel_2,DUDE,2022-12-15 00:51:38,00:51:38,0
user_1329,channel_3,Hi,2022-12-15 00:55:10,00:55:10,25
user_55,channel_3,PART 2 Pog,2022-12-15 01:04:30,01:04:30,0
user_24,channel_1,monkaA,2022-12-15 01:11:47,01:11:47,0
user_37,channel_5,aa Good Guy Dad FeelsStrongMan Good Guy Dad FeelsStrongMan Good Guy Dad FeelsStrongMan,2022-12-15 03:34:39,03:34:39,0
user_349,channel_5,HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP HSWP,2022-12-15 03:55:42,03:55:42,0
user_50,channel_3,LET'S GOOOOOO DOM,2022-12-15 04:05:28,04:05:28,0
user_327,channel_5,LUL,2022-12-15 04:45:42,04:45:42,0
user_238,channel_5,gg,2022-12-15 04:47:57,04:47:57,0
user_78,channel_2,Sadge,2022-12-15 05:23:47,05:23:47,0
user_102,channel_3,EZ chad,2022-12-15 05:24:59,05:24:59,0
user_415,channel_5,So true and it's Sadge,2022-12-15 06:50:25,06:50:25,0
user_1164,channel_5,LET'S GO,2022-12-15 07:04:28,07:04:28,0
user_39,channel_5,YEP donowall,2022-12-15 07:26:34,07:26:34,0
user_363,channel_5,Jebaited,2022-12-15 07:39:48,07:39:48,0
user_14,channel_3,LIRIK Pog,2022-12-15 08:27:58,08:27:58,0
user_645,channel_5,can someone link me the stream he's talking about ?,2022-12-15 09:29:33,09:29:33,0
user_416,channel_4,YES CULT LEADER,2022-12-15 09:46:47,09:46:47,0
user_78,channel_4,5Head,2022-12-15 10:11:12,10:11:12,0
user_307,channel_4,You're the best!,2022-12-15 10:22:40,10:22:40,100
user_3,channel_5, WHAT HAPPENED CHAT,2022-12-15 11:45:22,11:45:22,0
user_39,channel_2, POOP,2022-12-15 11:56:54,11:56:54,0
user_513,channel_2,shite i do need counseling NotLikeThis,2022-12-15 11:58:46,11:58:46,0
user_409,channel_2,Hi,2022-12-15 12:13:37,12:13:37,25
user_765,channel_5,Sadge,2022-12-15 12:43:43,12:43:43,0
user_1221,channel_3,OOOO,2022-12-15 14:18:26,14:18:26,0
user_63,channel_4,Hi,2022-12-15 15:05:59,15:05:59,5
user_850,channel_3,im invested,2022-12-15 15:26:21,15:26:21,0
user_625,channel_5,@usjsjsusjdnsjsue whatt,2022-12-15 15:44:25,15:44:25,0
user_45,channel_2,twitch chaD,2022-12-15 16:52:04,16:52:04,0
user_1393,channel_1,bruh this is the best therapy i could ask for,2022-12-15 17:03:20,17:03:20,0
user_1196,channel_5,Lol,2022-12-15 17:59:27,17:59:27,0
user_1084,channel_4,You're the best!,2022-12-15 18:12:18,18:12:18,500
user_1354,channel_3,PepeLaugh,2022-12-15 18:45:11,18:45:11,0
user_1064,channel_1,Pog new story beginsss.....,2022-12-15 19:15:16,19:15:16,0
user_403,channel_2,as a black guy i know those pressures also of western  causcaisian standards,2022-12-15 19:26:19,19:26:19,0
user_3,channel_1,EZ Clap,2022-12-15 19:49:15,19:49:15,0
user_556,channel_1,but you do exist FeelsOkayMan 👍,2022-12-15 20:13:51,20:13:51,0
user_1054,channel_3,Consciousness!,2022-12-15 20:57:44,20:57:44,0
user_43,channel_2,//bit.ly/3bqNMfr,2022-12-15 21:00:55,21:00:55,0
user_41,channel_3,Ez,2022-12-15 23:55:15,23:55:15,0
user_226,channel_5,my dad did the same thing man i know how you feel i wasnt his biological kid but im his son,2022-12-15 23:56:32,23:56:32,0
user_35,channel_1,,2022-12-16 00:19:01,00:19:01,1
user_991,channel_4,he needs the anime story LUL,2022-12-16 00:31:38,00:31:38,0
user_1092,channel_4,gg,2022-12-16 00:32:42,00:32:42,0
user_846,channel_3,@HealthyGamer_GG fix volume pls u r so quiet compared to him,2022-12-16 00:41:55,00:41:55,0
user_567,channel_4,YOU CAN DO IT CHAT FeelsStrongMan Clap,2022-12-16 01:45:42,01:45:42,0
user_852,channel_5,Sadge,2022-12-16 02:00:26,02:00:26,0
user_539,channel_1,Domwindu,2022-12-16 02:08:08,02:08:08,0
user_532,channel_4,),2022-12-16 02:26:23,02:26:23,0
user_582,channel_1,<3 <3 <3 <3 <3 <# <#,2022-12-16 03:10:44,03:10:44,0
user_754,channel_1,omniboi!,2022-12-16 03:14:51,03:14:51,0
user_662,channel_1,EZ 5Head,2022-12-16 03:21:45,03:21:45,0
user_26,channel_4,take initiative,2022-12-16 03:47:34,03:47:34,0
user_528,channel_1,that's me 100%,2022-12-16 03:47:39,03:47:39,0
user_137,channel_3,I’m at work… making me tear up 🥲🥲🥲,2022-12-16 05:58:21,05:58:21,0
user_677,channel_3,LETS GOOOOOOOOO,2022-12-16 07:06:18,07:06:18,0
user_1330,channel_4,30 in Canada,2022-12-16 07:27:06,07:27:06,0
user_59,channel_5,Awesome,2022-12-16 07:57:23,07:57:23,0
user_567,channel_2,"you're all chads, chat",2022-12-16 08:05:43,08:05:43,0
user_13,channel_1,@kwesiquest OMEGALUL omg,2022-12-16 09:16:39,09:16:39,0
user_398,channel_2,PepoG,2022-12-16 10:06:38,10:06:38,0
user_1351,channel_4,PepeLaugh,2022-12-16 11:27:36,11:27:36,0
user_725,channel_4,"Ayy, Smash!",2022-12-16 11:41:19,11:41:19,0
user_674,channel_4,KEKW DESK,2022-12-16 12:16:47,12:16:47,0
user_1350,channel_5,dr.K got trolled and ACTUALLY hosted this onlyfans e-girl,2022-12-16 12:29:28,12:29:28,0
user_39,channel_4,TRUE LULW,2022-12-16 12:46:24,12:46:24,0
user_616,channel_2,Lolol,2022-12-16 13:59:18,13:59:18,0
user_1080,channel_2,Stone of Life by Steven Pressfield tells a person who they are.,2022-12-16 14:22:44,14:22:44,0
user_344,channel_2,JESUS,2022-12-16 15:26:04,15:26:04,0
user_115,channel_3,BibleThump,2022-12-16 15:32:11,15:32:11,0
user_25,channel_1,DOM?!,2022-12-16 15:59:49,15:59:49,0
user_127,channel_5,never get married PepoG never have kids PepoG never get divorced PepoG,2022-12-16 16:33:55,16:33:55,0
user_403,channel_2,<3,2022-12-16 16:36:37,16:36:37,0
user_3,channel_2,TRUE LULW,2022-12-16 16:39:56,16:39:56,0
user_19,channel_4,"""all the things he gets a pass for, still affect you""",2022-12-16 17:18:19,17:18:19,0
user_788,channel_1,dissociation,2022-12-16 17:28:02,17:28:02,0
user_662,channel_1,is self hate a good term?,2022-12-16 21:42:00,21:42:00,0
user_411,channel_4,,2022-12-16 21:46:04,21:46:04,25
user_35,channel_1,EZ chad nerd fusion,2022-12-16 21:54:45,21:54:45,0
user_180,channel_1,"god damn dude, what a powerfull being",2022-12-16 22:21:47,22:21:47,0
user_22,channel_2,lack of emotional bond,2022-12-16 23:03:06,23:03:06,0
user_702,channel_2,NODDERS,2022-12-17 00:25:44,00:25:44,0
user_67,channel_1,Pog,2022-12-17 00:45:31,00:45:31,0
user_829,channel_3,5Head,2022-12-17 00:55:49,00:55:49,0
user_958,channel_3,I will eat a potato now.,2022-12-17 01:25:10,01:25:10,0
user_493,channel_3,@rashmodan huh,2022-12-17 01:40:06,01:40:06,0
user_280,channel_3,🤟,2022-12-17 02:36:04,02:36:04,0
user_206,channel_4,"This guy, make a youtube channel for each hobby u love to discuss more and grow a fan base from his opinions on fantasy n scifi my dude",2022-12-17 03:00:03,03:00:03,0
user_7,channel_1,IM AT WORK CRYING 😭😭😭,2022-12-17 03:24:57,03:24:57,0
user_99,channel_5,LINK,2022-12-17 04:15:05,04:15:05,0
user_151,channel_5,Jebaited Clap,2022-12-17 04:47:22,04:47:22,0
user_3,channel_3,KEKW,2022-12-17 04:59:48,04:59:48,0
user_494,channel_3,Sadge,2022-12-17 05:02:43,05:02:43,0
user_41,channel_1,Pog,2022-12-17 05:15:24,05:15:24,0
user_24,channel_2,DansGame homework,2022-12-17 05:34:31,05:34:31,0
user_448,channel_4,📈📈📈,2022-12-17 06:26:45,06:26:45,0
user_936,channel_4,we know the real you triSMILERS,2022-12-17 07:47:04,07:47:04,0
user_1195,channel_4,I believe in you chat,2022-12-17 08:02:39,08:02:39,0
user_195,channel_4,monkaW,2022-12-17 09:05:58,09:05:58,0
user_111,channel_3,LUL,2022-12-17 09:19:30,09:19:30,0
user_26,channel_1,glow up now or face the wrath of my pet cat fluffles,2022-12-17 09:34:46,09:34:46,0
user_206,channel_5,(,2022-12-17 10:31:20,10:31:20,0
user_121,channel_2,AOE HEALS,2022-12-17 11:51:31,11:51:31,0
user_120,channel_1,o7,2022-12-17 12:28:52,12:28:52,0
user_1369,channel_3,yikers,2022-12-17 13:15:23,13:15:23,0
user_832,channel_1,cmonBruh,2022-12-17 13:50:04,13:50:04,0
user_267,channel_3,BIG POG,2022-12-17 13:50:15,13:50:15,0
user_216,channel_3,,2022-12-17 14:06:05,14:06:05,1
user_18,channel_2,LUL,2022-12-17 14:19:24,14:19:24,0
user_91,channel_3,uhm MOM???,2022-12-17 15:03:54,15:03:54,0
user_130,channel_2,LUL LUL,2022-12-17 15:12:27,15:12:27,0
user_653,channel_3,He was adopted?,2022-12-17 15:23:13,15:23:13,0
user_710,channel_4,CANDICE,2022-12-17 16:00:22,16:00:22,0
user_833,channel_4,Shrigma male,2022-12-17 16:23:55,16:23:55,0
user_39,channel_4,Sadge,2022-12-17 16:38:13,16:38:13,0
user_14,channel_2,FeelsStrongMan,2022-12-17 18:06:38,18:06:38,0
user_1359,channel_5,PepeLaugh,2022-12-17 18:35:17,18:35:17,0
user_59,channel_4,Lol… go Dr K,2022-12-17 20:04:29,20:04:29,0
user_2,channel_4,SUPERHERO <3 <3,2022-12-17 20:50:10,20:50:10,0
user_836,channel_4,oh no no no PepeLaugh,2022-12-17 22:08:00,22:08:00,0
user_206,channel_5,kek,2022-12-17 22:11:55,22:11:55,0
user_695,channel_1,niliDE,2022-12-17 22:31:20,22:31:20,0
user_167,channel_2,FeelsStrongMan,2022-12-17 23:43:46,23:43:46,0
user_318,channel_2,Hi,2022-12-18 00:34:39,00:34:39,100
user_316,channel_5,@ProdigyFPS xD,2022-12-18 01:32:29,01:32:29,0
user_767,channel_4,i checked PepeLaugh,2022-12-18 01:34:20,01:34:20,0
user_653,channel_4,"Same here man, same here",2022-12-18 01:35:33,01:35:33,0
user_76,channel_4,<3,2022-12-18 01:47:56,01:47:56,0
user_78,channel_4,Sadge,2022-12-18 02:37:31,02:37:31,0
